transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX107979,2023-11-20,-44963.14,Expense,Rent,Online,North,,VEND1038,Entire hand successful can.
TRX107980,2023-12-30,206753.45,Revenue,Subscription,Enterprise,East,CUST10059,,Yet effect important member street.
TRX107981,2023-11-27,103825.34,Revenue,Service,Retail,North,CUST10125,,Test beyond management imagine base.
TRX107982,2022-11-02,-22750.94,Expense,Utilities,Online,West,,VEND1054,Exactly receive almost leader.
TRX107983,2022-07-27,212900.44,Revenue,Service,Retail,South,CUST10164,,Forget wall chair.
TRX107984,2023-03-10,120002.7,Revenue,Subscription,Retail,North,CUST10107,,At seem fact seat technology.
TRX107985,2023-03-24,-61984.4,Expense,Marketing,Online,South,,VEND1069,Them exactly cultural tree.
TRX107986,2022-10-24,117463.34,Revenue,Service,Enterprise,North,CUST10333,,Somebody maintain much see respond American.
TRX107987,2023-09-30,-58548.12,Expense,Other,Enterprise,North,,VEND1007,Certainly sign anything.
TRX107988,2022-01-27,153137.82,Revenue,Subscription,Online,South,CUST10260,,Newspaper instead light seem.
TRX107989,2022-07-22,-45846.95,Expense,Supplies,Enterprise,East,,VEND1100,Onto hair could read page control effect.
TRX107990,2023-11-12,176033.28,Revenue,Subscription,Enterprise,South,CUST10139,,Close side administration letter civil.
TRX107991,2022-03-24,18287.73,Asset,Asset,Online,West,,,Over day time community thought.
TRX107992,2023-05-22,188497.02,Revenue,Subscription,Retail,North,CUST10209,,Network because throughout voice green.
TRX107993,2023-11-15,66684.99,Revenue,Service,Enterprise,South,CUST10191,,Second away raise risk ready data also step.
TRX107994,2022-10-30,227518.91,Revenue,Subscription,Retail,East,CUST10164,,Today bit since despite stand check.
TRX107995,2022-02-12,-42091.83,Expense,Marketing,Enterprise,South,,VEND1058,In matter three it mouth white.
TRX107996,2022-12-26,230770.19,Revenue,Subscription,Online,East,CUST10152,,Foreign yourself behind create prepare describe business.
TRX107997,2022-09-29,112793.85,Revenue,Service,Online,West,CUST10230,,Describe voice type specific far mention.
TRX107998,2023-06-06,128172.57,Revenue,Subscription,Enterprise,North,CUST10145,,Our book agree ahead health lead.
TRX107999,2022-09-13,157319.33,Revenue,Product,Online,South,CUST10320,,Clear peace rather hold better fill help right.
TRX108000,2023-12-05,18211.75,Liability,Liability,Retail,West,,,Study image despite office indicate say.
TRX108001,2023-02-19,152728.31,Revenue,Product,Retail,North,CUST10299,,Side candidate democratic brother some spring piece.
TRX108002,2022-01-09,-30311.38,Expense,Supplies,Online,North,,VEND1062,Six quickly notice top brother leg.
TRX108003,2023-04-28,145235.93,Revenue,Subscription,Enterprise,North,CUST10237,,Soon customer decide task amount science certainly own.
TRX108004,2022-08-08,24937.54,Liability,Liability,Online,East,,,Court increase out mouth hit other.
TRX108005,2023-02-01,-76369.17,Expense,Payroll,Retail,East,,VEND1008,Memory security current drug analysis heart.
TRX108006,2023-07-11,157524.69,Revenue,Subscription,Enterprise,North,CUST10330,,All serious father.
TRX108007,2022-09-26,25632.2,Liability,Liability,Enterprise,North,,,Level thought east success this maintain attorney key.
TRX108008,2022-05-01,-31558.95,Expense,Supplies,Enterprise,West,,VEND1000,Reveal election member listen.
TRX108009,2023-04-06,150818.01,Revenue,Product,Retail,North,CUST10177,,Whose administration eat certain new single.
TRX108010,2022-06-10,-59388.34,Expense,Payroll,Enterprise,West,,VEND1034,Thank happen measure drop range else throw.
TRX108011,2022-11-05,57451.35,Revenue,Subscription,Online,West,CUST10039,,Official government join fill must.
TRX108012,2023-11-14,-25938.85,Expense,Payroll,Enterprise,East,,VEND1051,Rock local always site provide eat.
TRX108013,2022-02-15,188766.45,Revenue,Service,Enterprise,West,CUST10126,,Consumer challenge must.
TRX108014,2022-12-16,-17870.08,Expense,Marketing,Enterprise,South,,VEND1050,Five meet kid suffer check between level.
TRX108015,2022-03-02,25333.99,Asset,Asset,Online,West,,,None investment market on.
TRX108016,2023-11-26,-84625.95,Expense,Other,Online,East,,VEND1029,Huge mission scene economy several chance.
TRX108017,2022-02-06,-17436.84,Expense,Marketing,Online,North,,VEND1001,It event wear fact.
TRX108018,2023-10-03,-30756.29,Expense,Rent,Retail,South,,VEND1075,Half customer option century spring public.
TRX108019,2023-08-31,223050.55,Revenue,Product,Online,South,CUST10304,,She significant add police set.
TRX108020,2022-01-02,-34376.76,Expense,Rent,Online,North,,VEND1017,Fire party significant necessary goal another wide.
TRX108021,2022-07-09,-52245.3,Expense,Rent,Retail,East,,VEND1105,Fight parent Democrat energy cover election compare language.
TRX108022,2023-05-02,-41602.62,Expense,Utilities,Online,North,,VEND1079,Save sea voice sea.
TRX108023,2022-10-22,172319.69,Revenue,Service,Online,West,CUST10159,,Perhaps whatever important camera wish.
TRX108024,2023-11-25,159832.27,Revenue,Product,Retail,South,CUST10260,,Defense task line family.
TRX108025,2023-09-14,205622.5,Revenue,Product,Retail,South,CUST10000,,Anything add significant leader bank appear.
TRX108026,2023-01-27,163744.46,Revenue,Product,Enterprise,West,CUST10252,,Peace fast brother plant politics area health institution.
TRX108027,2022-03-14,-55704.71,Expense,Marketing,Enterprise,West,,VEND1067,Three enter something seat purpose.
TRX108028,2022-02-24,109794.04,Revenue,Service,Enterprise,East,CUST10267,,Beautiful three nor when wrong street oil.
TRX108029,2023-03-21,103480.65,Revenue,Subscription,Online,East,CUST10346,,Draw front pull field research.
TRX108030,2023-03-19,-28344.95,Expense,Rent,Enterprise,North,,VEND1106,Major training class.
TRX108031,2023-08-24,214583.65,Revenue,Product,Retail,West,CUST10146,,Choice position throughout sit debate up mission.
TRX108032,2022-03-03,-10602.17,Expense,Supplies,Online,North,,VEND1102,Kind party environment without already.
TRX108033,2023-02-19,255424.23,Revenue,Service,Retail,East,CUST10159,,His concern truth top people.
TRX108034,2023-04-27,-18816.95,Expense,Rent,Retail,North,,VEND1055,Chance market fill reduce grow.
TRX108035,2023-09-08,43448.79,Asset,Asset,Online,South,,,Step record write.
TRX108036,2022-12-19,-23985.9,Expense,Payroll,Enterprise,East,,VEND1049,Election level marriage nothing.
TRX108037,2022-10-24,-45250.18,Expense,Supplies,Retail,South,,VEND1083,War positive wall would understand.
TRX108038,2022-08-30,-60144.93,Expense,Supplies,Online,East,,VEND1089,Forward change drop dark approach week American.
TRX108039,2022-07-04,-92702.29,Expense,Other,Online,East,,VEND1058,Personal threat cut.
TRX108040,2023-04-17,136249.54,Revenue,Service,Online,South,CUST10349,,Painting your determine address fight matter.
TRX108041,2023-04-23,-44181.67,Expense,Utilities,Online,South,,VEND1054,Type couple recently scene decide any.
TRX108042,2023-06-24,20395.58,Asset,Asset,Retail,South,,,Another society say response she child top.
TRX108043,2023-04-29,-38810.79,Expense,Supplies,Retail,North,,VEND1074,Finally yard attack.
TRX108044,2023-02-09,18347.29,Asset,Asset,Retail,South,,,Themselves mean close moment sort simple collection billion.
TRX108045,2022-10-25,194454.63,Revenue,Product,Retail,West,CUST10257,,Free life choice put follow.
TRX108046,2022-04-18,-26784.12,Expense,Other,Enterprise,North,,VEND1012,I minute support senior tell.
TRX108047,2023-10-15,-62196.32,Expense,Rent,Enterprise,West,,VEND1010,Environment writer lawyer decade.
TRX108048,2022-06-11,-34407.28,Expense,Utilities,Retail,West,,VEND1024,Beat really upon in.
TRX108049,2022-04-09,160230.86,Revenue,Product,Retail,East,CUST10302,,Sister can body.
TRX108050,2022-12-31,26890.82,Equity,Equity,Retail,South,,,Medical not score gun.
TRX108051,2023-02-15,-54255.2,Expense,Other,Enterprise,West,,VEND1066,Tree operation both.
TRX108052,2023-02-02,-42978.18,Expense,Other,Online,East,,VEND1034,Agreement with learn social office particular.
TRX108053,2022-04-28,155436.37,Revenue,Service,Enterprise,North,CUST10265,,Leave fear next approach very range single.
TRX108054,2023-10-07,-20542.03,Expense,Utilities,Online,North,,VEND1080,Great tough appear special remember stock.
TRX108055,2022-01-31,118232.98,Revenue,Subscription,Retail,West,CUST10176,,Grow dream film at computer moment few small.
TRX108056,2022-02-20,71545.81,Revenue,Subscription,Online,East,CUST10063,,Must ok challenge collection establish half produce.
TRX108057,2023-12-04,-31730.77,Expense,Rent,Retail,South,,VEND1010,Blue believe back discussion feel official law according.
TRX108058,2023-11-22,25477.15,Revenue,Service,Enterprise,North,CUST10257,,Watch author game people.
TRX108059,2023-10-19,200759.75,Revenue,Service,Enterprise,North,CUST10340,,Huge shake authority news.
TRX108060,2022-04-29,-113310.71,Expense,Marketing,Retail,North,,VEND1091,Fly writer skin former.
TRX108061,2022-05-15,128021.7,Revenue,Product,Online,East,CUST10125,,Simply reflect adult stock spring.
TRX108062,2023-02-11,29079.18,Asset,Asset,Retail,East,,,Suffer last agent discuss son.
TRX108063,2022-08-16,94075.95,Revenue,Subscription,Retail,East,CUST10213,,Market until soldier drive hit culture pay.
TRX108064,2023-10-11,194466.59,Revenue,Service,Enterprise,South,CUST10371,,Role look thank production must then student I.
TRX108065,2023-11-29,102421.95,Revenue,Product,Online,West,CUST10367,,Rise east six everything single.
TRX108066,2023-03-07,90488.96,Revenue,Service,Retail,North,CUST10039,,Can member live decision edge whom force.
TRX108067,2022-05-28,157508.18,Revenue,Service,Online,South,CUST10333,,President decade able friend.
TRX108068,2022-08-04,-15066.26,Expense,Supplies,Enterprise,North,,VEND1039,Miss home fine wide.
TRX108069,2023-10-16,108689.66,Revenue,Service,Enterprise,South,CUST10014,,Sport significant today cause first.
TRX108070,2022-05-13,-44019.28,Expense,Other,Online,South,,VEND1067,Dream effect tonight yourself dinner how knowledge.
TRX108071,2023-11-28,-52758.25,Expense,Utilities,Retail,North,,VEND1099,Seek stage middle write.
TRX108072,2023-04-24,-53277.22,Expense,Supplies,Retail,West,,VEND1111,Occur likely so inside.
TRX108073,2022-11-24,-50468.35,Expense,Rent,Online,South,,VEND1085,Case again mind somebody start drug service.
TRX108074,2023-07-12,-2000.0,Expense,Other,Retail,North,,VEND1036,Soldier weight maintain lead enter.
TRX108075,2023-07-09,-14128.64,Expense,Utilities,Online,South,,VEND1018,Course treat trial where computer attack red.
TRX108076,2022-05-06,161883.99,Revenue,Product,Retail,South,CUST10216,,Side then miss current couple yard.
TRX108077,2022-08-04,153327.45,Revenue,Service,Retail,East,CUST10002,,Under scientist people growth wonder kitchen.
TRX108078,2023-01-04,23182.28,Liability,Liability,Retail,West,,,Thank capital scientist wish.
TRX108079,2022-10-11,-20274.13,Expense,Marketing,Online,North,,VEND1049,Thought unit go reduce seven realize himself.
TRX108080,2022-08-18,251424.06,Revenue,Subscription,Online,North,CUST10313,,Use like authority sure news top reason suddenly.
TRX108081,2023-10-07,108806.17,Revenue,Service,Retail,North,CUST10156,,Company note crime who machine our.
TRX108082,2022-01-27,30063.86,Equity,Equity,Retail,North,,,Water likely strong turn business institution property serve.
TRX108083,2022-11-06,185462.01,Revenue,Product,Online,West,CUST10056,,Seek similar fall street north Congress generation.
TRX108084,2022-02-17,236891.21,Revenue,Product,Retail,South,CUST10369,,This single today cultural professional church but letter.
TRX108085,2022-05-01,174358.91,Revenue,Product,Online,North,CUST10035,,Social cover southern recognize character move.
TRX108086,2023-03-01,191477.45,Revenue,Subscription,Enterprise,West,CUST10156,,Magazine product yard spring understand adult capital.
TRX108087,2022-02-20,221767.93,Revenue,Subscription,Enterprise,East,CUST10064,,Often today law none hand.
TRX108088,2022-02-14,-17264.7,Expense,Utilities,Retail,South,,VEND1079,Back stay guy school main protect family.
TRX108089,2023-06-08,127752.53,Revenue,Product,Enterprise,West,CUST10207,,Win color another challenge computer.
TRX108090,2023-12-15,187189.31,Revenue,Subscription,Online,East,CUST10101,,Really always describe someone else.
TRX108091,2022-09-14,147928.07,Revenue,Subscription,Retail,South,CUST10365,,Approach eye with PM including.
TRX108092,2022-10-31,7531.63,Revenue,Subscription,Retail,North,CUST10330,,Court central sister future every.
TRX108093,2023-11-15,-40262.06,Expense,Supplies,Enterprise,North,,VEND1060,Leg soon community fight hard product.
TRX108094,2023-07-25,136476.02,Revenue,Service,Retail,North,CUST10001,,Assume up class move tough whatever positive best.
TRX108095,2023-09-06,191559.25,Revenue,Service,Enterprise,West,CUST10121,,Visit wind produce provide drop.
TRX108096,2023-08-04,149188.34,Revenue,Subscription,Enterprise,West,CUST10149,,Staff choose poor instead.
TRX108097,2023-11-12,107726.11,Revenue,Subscription,Online,East,CUST10178,,Maintain often expect soldier feeling system threat field.
TRX108098,2023-12-26,268469.49,Revenue,Product,Online,East,CUST10310,,Make return I news pressure.
TRX108099,2023-02-07,-38198.28,Expense,Rent,Retail,South,,VEND1075,Recently table many book control TV.
TRX108100,2023-04-26,-42813.31,Expense,Rent,Enterprise,East,,VEND1019,Rich agency career score arrive officer sense play.
TRX108101,2022-02-05,-14666.05,Expense,Utilities,Retail,East,,VEND1004,Expert indicate particularly claim us.
TRX108102,2023-05-12,16581.56,Equity,Equity,Enterprise,South,,,Sea wide especially election garden.
TRX108103,2022-05-28,201441.18,Revenue,Service,Online,West,CUST10122,,Claim low level by stuff president.
TRX108104,2022-02-15,-28413.05,Expense,Marketing,Retail,South,,VEND1090,Between hold environmental responsibility war.
TRX108105,2023-03-27,28875.87,Equity,Equity,Enterprise,South,,,Center seat vote hold customer.
TRX108106,2022-07-11,139910.94,Revenue,Subscription,Online,North,CUST10321,,Those like six increase near road suddenly.
TRX108107,2022-01-15,-54811.77,Expense,Supplies,Retail,South,,VEND1074,That contain out lose level military.
TRX108108,2022-12-28,-41334.67,Expense,Rent,Retail,North,,VEND1114,Agency degree hot stop security four against water.
TRX108109,2022-12-26,150834.26,Revenue,Service,Online,East,CUST10043,,Color view thought difficult mother.
TRX108110,2023-12-03,-72851.98,Expense,Utilities,Online,East,,VEND1103,Kind sound international reason property piece good blue.
TRX108111,2023-11-03,-8397.02,Expense,Rent,Enterprise,East,,VEND1022,Less majority news four will something.
TRX108112,2023-09-12,-17356.75,Expense,Rent,Enterprise,East,,VEND1031,Century operation party your.
TRX108113,2022-03-27,-67661.97,Expense,Rent,Retail,East,,VEND1082,Data benefit debate doctor.
TRX108114,2023-06-05,127393.92,Revenue,Subscription,Online,West,CUST10335,,Often side affect base likely direction pretty.
TRX108115,2023-07-18,237240.18,Revenue,Service,Online,East,CUST10210,,Good never government choice land summer before.
TRX108116,2023-06-03,-44178.4,Expense,Other,Online,West,,VEND1060,Even team daughter anyone leave the.
TRX108117,2022-07-19,-66207.48,Expense,Marketing,Retail,East,,VEND1094,Direction stop despite treat senior.
TRX108118,2023-08-12,138020.41,Revenue,Product,Enterprise,West,CUST10192,,Authority speak general loss.
TRX108119,2022-01-06,1799.88,Liability,Liability,Retail,North,,,North save understand race yourself physical morning laugh.
TRX108120,2023-03-24,-33360.04,Expense,Supplies,Enterprise,West,,VEND1095,Consumer TV however respond economic.
TRX108121,2023-01-02,248831.59,Revenue,Service,Online,East,CUST10234,,Hope hour section.
TRX108122,2022-09-02,106959.14,Revenue,Product,Enterprise,West,CUST10058,,Moment firm identify answer have will player lay.
TRX108123,2023-11-17,228193.64,Revenue,Service,Enterprise,South,CUST10051,,Claim step degree again expert act get.
TRX108124,2022-01-04,-55444.12,Expense,Other,Enterprise,South,,VEND1011,Doctor strategy no night because happen.
TRX108125,2023-04-30,-38212.5,Expense,Supplies,Enterprise,East,,VEND1074,Expert me physical station something.
TRX108126,2023-06-16,-59840.02,Expense,Other,Retail,North,,VEND1095,Color marriage none floor.
TRX108127,2023-05-29,176310.36,Revenue,Subscription,Enterprise,South,CUST10024,,Trade past response.
TRX108128,2022-02-07,-39886.36,Expense,Supplies,Enterprise,West,,VEND1102,Recognize economic both reveal body could hear.
TRX108129,2023-08-13,-17064.59,Expense,Payroll,Retail,West,,VEND1007,Key matter sell direction later run society.
TRX108130,2023-12-11,209899.26,Revenue,Product,Retail,East,CUST10049,,Tax popular push give.
TRX108131,2023-11-05,119185.65,Revenue,Subscription,Retail,West,CUST10036,,Anything deep move general myself these.
TRX108132,2023-12-28,173878.99,Revenue,Product,Retail,North,CUST10340,,About buy son value.
TRX108133,2023-03-25,172957.19,Revenue,Service,Online,East,CUST10167,,Begin same certainly deal after.
TRX108134,2023-01-11,184216.09,Revenue,Subscription,Retail,West,CUST10139,,Report push call arm surface establish politics.
TRX108135,2023-02-03,59297.83,Revenue,Service,Online,North,CUST10041,,Dream true every some clear opportunity piece.
TRX108136,2023-01-23,241928.52,Revenue,Subscription,Retail,East,CUST10232,,Maintain third cell important recently.
TRX108137,2023-03-16,97629.57,Revenue,Subscription,Retail,West,CUST10184,,While take thus use class candidate land.
TRX108138,2023-04-06,22525.89,Asset,Asset,Online,East,,,Recently despite system seven standard firm describe.
TRX108139,2022-10-04,215511.47,Revenue,Product,Retail,West,CUST10052,,Senior win staff edge produce leader.
TRX108140,2023-01-25,182658.05,Revenue,Subscription,Retail,North,CUST10187,,Contain our world eat perform foreign most.
TRX108141,2023-10-22,109314.55,Revenue,Product,Retail,North,CUST10280,,Avoid improve media before.
TRX108142,2022-03-11,174761.88,Revenue,Product,Online,North,CUST10147,,Name consumer stuff size general.
TRX108143,2023-05-31,-40642.64,Expense,Supplies,Online,East,,VEND1102,Enter within full low.
TRX108144,2023-03-10,-49533.7,Expense,Other,Enterprise,West,,VEND1068,Themselves however end nothing hotel assume.
TRX108145,2023-07-24,157708.04,Revenue,Subscription,Retail,East,CUST10273,,Again executive positive ground.
TRX108146,2022-07-10,-14340.98,Expense,Payroll,Online,South,,VEND1050,Skin drug table property simply pretty drug.
TRX108147,2022-11-06,23016.64,Asset,Asset,Retail,West,,,Pull hotel crime throw.
TRX108148,2023-06-26,58905.33,Revenue,Service,Enterprise,South,CUST10351,,Weight arrive trade put share.
TRX108149,2022-04-24,167973.01,Revenue,Product,Enterprise,South,CUST10330,,Foreign identify trial everything.
TRX108150,2022-09-06,-51614.41,Expense,Other,Retail,South,,VEND1040,Address dinner through with hair politics teach.
TRX108151,2022-01-15,189997.12,Revenue,Subscription,Online,East,CUST10318,,Southern style customer television able.
TRX108152,2023-04-07,-50994.94,Expense,Other,Enterprise,East,,VEND1024,Movement pick value be question occur four newspaper.
TRX108153,2022-07-20,186120.34,Revenue,Service,Retail,South,CUST10244,,Natural save foreign seek still money.
TRX108154,2023-05-15,115073.67,Revenue,Subscription,Retail,South,CUST10266,,Stand become figure.
TRX108155,2023-09-21,-26649.79,Expense,Marketing,Retail,East,,VEND1015,Fund particular fast heart score economic.
TRX108156,2022-04-07,209589.07,Revenue,Subscription,Online,North,CUST10335,,Party determine red we black letter yeah.
TRX108157,2023-10-13,172316.84,Revenue,Subscription,Enterprise,East,CUST10006,,Computer feel concern his contain past director right.
TRX108158,2022-11-18,176025.48,Revenue,Service,Retail,North,CUST10190,,Commercial set back six party join.
TRX108159,2023-03-21,-35984.12,Expense,Rent,Enterprise,East,,VEND1082,Treatment my environmental operation road like keep.
TRX108160,2023-01-19,-27788.64,Expense,Payroll,Enterprise,West,,VEND1052,Mrs lot effort alone consumer.
TRX108161,2023-12-11,255963.77,Revenue,Subscription,Online,East,CUST10049,,Under south first movement level her often southern.
TRX108162,2022-01-20,138737.35,Revenue,Subscription,Online,West,CUST10290,,Interest plan guess knowledge upon democratic.
TRX108163,2023-11-18,132695.05,Revenue,Subscription,Enterprise,East,CUST10146,,Public available party think race.
TRX108164,2023-11-12,187076.12,Revenue,Product,Enterprise,North,CUST10178,,Stand smile nearly consider draw research.
TRX108165,2023-10-13,-35094.85,Expense,Supplies,Retail,South,,VEND1065,Feel continue would.
TRX108166,2023-11-27,-56396.1,Expense,Utilities,Enterprise,West,,VEND1079,Risk suffer participant most claim.
TRX108167,2022-02-20,-54866.92,Expense,Rent,Online,West,,VEND1085,Skin generation structure.
TRX108168,2022-11-07,-49442.98,Expense,Supplies,Online,South,,VEND1032,Market assume radio whatever unit service.
TRX108169,2023-06-29,85565.87,Revenue,Service,Retail,West,CUST10129,,Watch fast indicate pattern sure.
TRX108170,2022-10-21,211021.1,Revenue,Service,Enterprise,South,CUST10309,,Guess coach be.
TRX108171,2022-01-11,-32288.17,Expense,Payroll,Retail,North,,VEND1090,Assume single it else.
TRX108172,2022-09-15,233796.29,Revenue,Product,Retail,South,CUST10156,,Spend task sometimes third.
TRX108173,2023-04-22,15977.9,Liability,Liability,Retail,North,,,Soon evening trial southern.
TRX108174,2022-11-17,257095.11,Revenue,Subscription,Enterprise,East,CUST10343,,Try operation win old measure significant group.
TRX108175,2023-09-06,82196.03,Revenue,Subscription,Retail,East,CUST10324,,Cut card wall indicate.
TRX108176,2023-08-22,274014.06,Revenue,Subscription,Retail,South,CUST10250,,Ground board suddenly minute education.
TRX108177,2023-04-22,133549.78,Revenue,Product,Retail,South,CUST10168,,Pretty dream series some.
TRX108178,2022-11-05,97198.66,Revenue,Product,Enterprise,North,CUST10024,,Move artist each.
TRX108179,2023-08-26,-15746.46,Expense,Utilities,Retail,West,,VEND1078,Environment dog together.
TRX108180,2023-08-22,178574.27,Revenue,Product,Enterprise,North,CUST10124,,Alone country admit science put.
TRX108181,2022-09-22,214949.87,Revenue,Subscription,Retail,West,CUST10022,,Contain you Congress result.
TRX108182,2023-07-19,212395.76,Revenue,Subscription,Online,South,CUST10296,,Cell rather most article either.
TRX108183,2022-03-23,123960.54,Revenue,Service,Enterprise,East,CUST10234,,Art cell what home.
TRX108184,2023-03-17,22091.17,Liability,Liability,Enterprise,South,,,Likely senior form energy arrive.
TRX108185,2023-01-15,107466.89,Revenue,Subscription,Enterprise,North,CUST10325,,Reveal specific mention health which interesting.
TRX108186,2023-03-09,-45310.98,Expense,Supplies,Online,East,,VEND1005,Bit Mrs which though page.
TRX108187,2023-03-13,11997.17,Equity,Equity,Online,North,,,Animal conference result walk clearly piece the.
TRX108188,2022-12-20,140462.13,Revenue,Subscription,Online,North,CUST10303,,Discussion decide send cost.
TRX108189,2023-12-08,149813.38,Revenue,Service,Online,East,CUST10294,,Plant new professor cup some man our worker.
TRX108190,2023-07-06,-62509.2,Expense,Supplies,Retail,North,,VEND1005,Foreign deal serve through official.
TRX108191,2023-11-02,-47215.49,Expense,Marketing,Online,East,,VEND1022,Tough what decide it exist.
TRX108192,2023-01-23,146012.24,Revenue,Product,Online,East,CUST10210,,Push blood then loss news professor.
TRX108193,2023-06-26,134146.34,Revenue,Service,Retail,South,CUST10339,,Fight simply daughter determine.
TRX108194,2023-05-12,141965.89,Revenue,Subscription,Enterprise,South,CUST10364,,Like peace what action focus.
TRX108195,2022-11-23,88675.36,Revenue,Service,Enterprise,South,CUST10135,,Down actually smile.
TRX108196,2023-06-03,-37520.24,Expense,Marketing,Enterprise,East,,VEND1031,Clear reason lot.
TRX108197,2022-03-17,-19062.35,Expense,Supplies,Online,North,,VEND1005,Anything offer mind speak phone kitchen watch.
TRX108198,2022-02-09,176637.2,Revenue,Product,Retail,South,CUST10184,,Third security business rule camera wife line capital.
TRX108199,2023-12-07,-61785.49,Expense,Marketing,Online,North,,VEND1027,Around help behavior Republican this budget create change.
TRX108200,2022-08-02,150248.4,Revenue,Product,Retail,West,CUST10057,,Page fill effort toward year despite.
TRX108201,2023-08-21,-77670.84,Expense,Rent,Retail,East,,VEND1097,Ahead star structure still drop exist.
TRX108202,2023-03-03,121791.77,Revenue,Subscription,Retail,South,CUST10024,,Child one generation fire four environmental.
TRX108203,2022-12-16,19783.51,Equity,Equity,Online,North,,,Plant man artist party.
TRX108204,2023-03-12,319438.95,Revenue,Product,Online,South,CUST10257,,Group interesting win with chance determine ball situation.
TRX108205,2023-08-31,111662.97,Revenue,Subscription,Enterprise,East,CUST10268,,Green letter would economic tough risk million.
TRX108206,2022-08-13,-51404.3,Expense,Other,Enterprise,West,,VEND1001,Else TV win box.
TRX108207,2023-05-01,182673.99,Revenue,Service,Enterprise,West,CUST10167,,Agreement continue article strong address course question.
TRX108208,2022-10-27,198136.19,Revenue,Service,Online,West,CUST10101,,Listen wind any side also page.
TRX108209,2022-05-20,-22225.48,Expense,Other,Retail,South,,VEND1105,Product tell tax teacher.
TRX108210,2022-09-10,-40779.13,Expense,Rent,Enterprise,South,,VEND1050,Establish ahead recent respond end pattern in.
TRX108211,2023-06-23,164252.08,Revenue,Service,Retail,South,CUST10298,,Likely for quality six.
TRX108212,2023-12-12,236166.04,Revenue,Subscription,Enterprise,South,CUST10208,,Management prepare source great senior bring.
TRX108213,2023-04-09,152469.77,Revenue,Product,Enterprise,South,CUST10328,,National claim land west next tend.
TRX108214,2022-02-09,120854.99,Revenue,Subscription,Online,North,CUST10089,,Game white major.
TRX108215,2023-03-09,70311.57,Revenue,Service,Online,East,CUST10240,,Brother college hundred.
TRX108216,2022-01-28,116094.66,Revenue,Product,Enterprise,North,CUST10317,,Sea produce read claim poor much weight.
TRX108217,2023-10-23,-74919.86,Expense,Rent,Online,South,,VEND1055,Training rest go newspaper.
TRX108218,2023-05-16,234939.85,Revenue,Product,Enterprise,North,CUST10126,,Resource though in.
TRX108219,2022-10-01,-30714.21,Expense,Marketing,Retail,West,,VEND1089,Idea idea remember company very Democrat wrong concern.
TRX108220,2023-09-13,188148.94,Revenue,Product,Retail,West,CUST10200,,Should her page bar production nature do.
TRX108221,2023-09-09,92727.14,Revenue,Service,Enterprise,East,CUST10236,,Owner election general every.
TRX108222,2022-11-14,-54272.85,Expense,Supplies,Retail,South,,VEND1053,Few piece personal exist trial expert table.
TRX108223,2022-12-12,-41288.54,Expense,Other,Retail,East,,VEND1090,Each understand everything.
TRX108224,2022-12-14,21980.88,Equity,Equity,Enterprise,South,,,Feel agreement development night.
TRX108225,2023-10-15,-16609.35,Expense,Marketing,Enterprise,East,,VEND1083,Century business thought method first already often.
TRX108226,2023-09-03,-37101.57,Expense,Payroll,Online,North,,VEND1032,Computer important everyone high half sister.
TRX108227,2023-02-03,124885.86,Revenue,Subscription,Online,East,CUST10130,,Article realize employee part along nature number.
TRX108228,2023-07-20,-52946.9,Expense,Payroll,Retail,South,,VEND1026,Former live yeah key hear clear.
TRX108229,2022-05-29,-2000.0,Expense,Utilities,Enterprise,West,,VEND1080,Understand education understand air live quickly hope.
TRX108230,2022-06-15,-42672.34,Expense,Other,Enterprise,West,,VEND1099,Government other try understand hope prevent.
TRX108231,2023-10-13,156122.85,Revenue,Service,Online,South,CUST10006,,Cold charge audience occur.
TRX108232,2022-12-02,216501.95,Revenue,Service,Retail,South,CUST10206,,Save true easy know official subject soon.
TRX108233,2023-10-16,94555.2,Revenue,Service,Enterprise,East,CUST10250,,Face alone article.
TRX108234,2022-10-07,-25521.54,Expense,Supplies,Retail,South,,VEND1111,Bring type history notice avoid.
TRX108235,2022-07-26,188846.63,Revenue,Service,Enterprise,South,CUST10157,,Need under produce blue.
TRX108236,2022-12-08,110914.76,Revenue,Subscription,Enterprise,West,CUST10351,,Despite open buy site else take debate.
TRX108237,2023-09-11,181049.38,Revenue,Subscription,Retail,North,CUST10164,,Son truth different tend enjoy.
TRX108238,2023-08-06,-22438.59,Expense,Marketing,Online,East,,VEND1026,Experience service chance foot agent help edge.
TRX108239,2023-06-30,112883.01,Revenue,Product,Online,North,CUST10338,,Suffer five they.
TRX108240,2022-10-19,27974.49,Liability,Liability,Enterprise,East,,,Play none their onto rock rest.
TRX108241,2022-10-19,191024.65,Revenue,Product,Enterprise,North,CUST10185,,Explain success fly job ask Mr bag.
TRX108242,2022-05-27,161558.86,Revenue,Service,Enterprise,West,CUST10003,,Father activity candidate toward daughter risk.
TRX108243,2022-01-06,-50760.88,Expense,Other,Retail,South,,VEND1076,Military increase PM establish.
TRX108244,2022-05-25,-25827.53,Expense,Rent,Enterprise,North,,VEND1029,Box national later hospital stock.
TRX108245,2023-03-09,153523.91,Revenue,Product,Online,South,CUST10230,,Various since do generation identify.
